Time [\fm\ns]	x\d1\n(t)	x\d2\n(t)	Mask	Ideal	Input	Input MZM output	Node x\d1\n(t)	Node x\d2\n(t)
5.000000e-03	2.239031e-01	2.462449e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.000000e-02	2.439339e-01	2.554424e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.500000e-02	2.363447e-01	2.410737e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
2.000000e-02	2.455114e-01	2.486334e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
2.500000e-02	2.665112e-01	2.451826e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
3.000000e-02	2.642485e-01	2.378149e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
3.500000e-02	2.591871e-01	2.463166e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
4.000000e-02	2.777163e-01	2.343188e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
4.500000e-02	2.758241e-01	5.335146e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
5.000000e-02	2.929819e-01	5.995499e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
5.500000e-02	2.848983e-01	5.957927e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
6.000000e-02	2.777033e-01	6.056823e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
6.500000e-02	2.720101e-01	6.191905e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
7.000000e-02	2.667799e-01	6.321033e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
7.500000e-02	2.727942e-01	6.171846e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
8.000000e-02	2.748400e-01	6.416842e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
8.500000e-02	2.777855e-01	6.469895e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
9.000000e-02	2.671285e-01	6.600672e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
9.500000e-02	2.425826e-01	6.579906e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.000000e-01	2.462039e-01	6.482614e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01	2.462039e-01	6.482614e-01
1.050000e-01	2.374585e-01	6.460559e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.100000e-01	2.241552e-01	6.443265e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.150000e-01	2.274620e-01	6.382891e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.200000e-01	2.334924e-01	6.493170e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.250000e-01	2.214290e-01	6.523050e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.300000e-01	2.232760e-01	6.356249e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.350000e-01	2.247250e-01	6.080918e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.400000e-01	2.262360e-01	6.051724e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.450000e-01	2.210445e-01	5.980332e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.500000e-01	2.182395e-01	5.846178e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.550000e-01	2.249408e-01	5.829438e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.600000e-01	2.361776e-01	5.833610e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.650000e-01	2.507489e-01	5.758128e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.700000e-01	2.601513e-01	5.748682e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.750000e-01	2.623744e-01	5.813165e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.800000e-01	2.629630e-01	5.713248e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.850000e-01	2.641235e-01	5.811445e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.900000e-01	2.588343e-01	5.702283e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
1.950000e-01	2.615008e-01	5.794156e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
2.000000e-01	2.683124e-01	5.840899e-01	1.000000e+00	8.600000e+01	3.372549e-01	7.526626e-01
2.050000e-01	1.125925e-01	3.594530e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.100000e-01	1.030798e-01	3.576230e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.150000e-01	7.455632e-02	3.679883e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.200000e-01	7.254975e-02	3.597150e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.250000e-01	7.082712e-02	3.655379e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.300000e-01	5.854446e-02	3.655097e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.350000e-01	6.406764e-02	3.648242e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.400000e-01	5.735822e-02	3.692115e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.450000e-01	5.715131e-02	2.310390e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.500000e-01	6.632604e-02	2.014851e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.550000e-01	6.549006e-02	1.698987e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.600000e-01	5.418507e-02	1.542377e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.650000e-01	7.006841e-02	1.531671e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.700000e-01	6.320229e-02	1.484241e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.750000e-01	5.927498e-02	1.474651e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.800000e-01	4.955776e-02	1.466752e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.850000e-01	5.442826e-02	1.401550e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
2.900000e-01	5.093798e-02	1.526031e-01	3.000000e-01	8.600000e+01	1.011765e-01	5.791297e-01
